job_title,seniority_level,years_of_experience,education_level,field_of_study,gpa,industry,company_size,location,skills,num_skills,num_projects,num_publications,num_internships,has_leadership_experience,has_open_source_contributions,certifications,annual_salary_usd
UI/UX Designer,Mid-level,8,Bachelor,Business Administration,3.68,Healthcare,Medium (200-1000),"San Francisco, CA",Python|NLP|Docker|JavaScript|Go|Tableau|Machine Learning,7,4,0,0,0,0,None,162056
Security Engineer,Staff,19,Bachelor,Economics,2.87,Technology,Medium (200-1000),"Los Angeles, CA",NLP|Java|TensorFlow|Communication,4,0,0,3,0,0,None,233507
Product Manager,Principal,9,Bachelor,Statistics,2.6,Government,Enterprise (5000+),"London, UK",TensorFlow|Hadoop|Deep Learning,3,8,0,2,0,0,Data Science Certifications,185834
Data Scientist,Junior,3,Bachelor,Information Technology,2.96,Automotive,Small (50-200),"Toronto, Canada",React|Linux|CI/CD|Data Visualization|Deep Learning,5,9,0,3,0,0,Azure Certified,89457
DevOps Engineer,Lead,10,Master,Data Science,3.26,Energy,Large (1000-5000),"San Francisco, CA",Hadoop|Data Visualization|React|SQL,4,8,0,2,0,0,Data Science Certifications,227008
Network Engineer,Staff,4,Bachelor,Electrical Engineering,4,Pharmaceuticals,Large (1000-5000),"Toronto, Canada",Git|Scrum|Azure|Linux,4,6,0,2,0,0,Scrum Master,183591
AI Researcher,Junior,0,Master,Business Administration,3.49,Healthcare,Large (1000-5000),"Denver, CO",Java|Leadership|Go|Tableau,4,1,0,3,0,1,None,117472
Mobile Developer,Senior,2,Master,Cognitive Science,3.72,Technology,Small (50-200),"Berlin, Germany",Git|Excel|Java|Kubernetes,4,3,0,0,0,1,None,139310
Full Stack Developer,Staff,9,Bachelor,Statistics,3.39,Retail,Small (50-200),"New York, NY",Excel|JavaScript|Tableau,3,9,0,2,0,0,Azure Certified,185654
Data Scientist,Mid-level,12,MBA,Business Administration,2.94,Government,Enterprise (5000+),"Atlanta, GA",Git|Python|Java|SQL|Hadoop,5,7,0,3,0,0,CISSP,154083
Embedded Systems Engineer,Senior,8,Bachelor,Mathematics,3.76,Finance,Startup (<50),"Seattle, WA",Python|Java|Azure|Kubernetes,4,4,0,0,0,0,AWS Certified,159235
Business Analyst,Lead,3,PhD,Other,3.69,Energy,Medium (200-1000),"Los Angeles, CA",Communication|Node.js|AWS|Data Visualization,4,3,9,0,0,0,None,199603
ML Engineer,Junior,3,High School,Computer Science,3.72,Pharmaceuticals,Large (1000-5000),"San Francisco, CA",Data Visualization|React|Scrum,3,9,0,1,0,0,Scrum Master,119313
Cloud Architect,Mid-level,9,Master,Computer Science,3.25,Manufacturing,Small (50-200),"Atlanta, GA",Tableau|Hadoop|Linux,3,1,0,0,1,1,None,116568
Data Analyst,Senior,8,Master,Business Administration,3.51,Manufacturing,Medium (200-1000),Remote,Hadoop|AWS|C++,3,0,0,1,1,0,None,155898
Systems Analyst,Senior,17,Master,Economics,3.27,Technology,Enterprise (5000+),"London, UK",JavaScript|Kubernetes|Azure|Communication|Power BI|SQL|Excel,7,4,0,0,1,0,Azure Certified,199009
ML Engineer,Mid-level,6,Bachelor,Mechanical Engineering,3.22,Retail,Enterprise (5000+),"Toronto, Canada",Power BI|Deep Learning|GCP|Linux|Azure|Hadoop|Kubernetes|PyTorch,8,4,0,2,0,0,Azure Certified,98783
Database Administrator,Intern,14,Master,Data Science,3.09,Healthcare,Enterprise (5000+),Remote,Tableau|Python|Git,3,5,0,2,1,0,None,143878
Mobile Developer,Director,5,Master,Electrical Engineering,3.47,E-commerce,Medium (200-1000),"Berlin, Germany",Scrum|Communication|Hadoop|Excel|R|Go,6,5,0,0,1,1,Multiple Certs,225388
Data Analyst,Staff,9,Bachelor,Mechanical Engineering,3.49,Automotive,Large (1000-5000),"London, UK",Node.js|React|Spark|Communication|JavaScript|Kubernetes,6,1,14,1,1,0,PMP,231923
AI Researcher,Senior,6,MBA,Mechanical Engineering,4,Media,Small (50-200),"Austin, TX",Linux|GCP|C++|R|Agile|Data Visualization|Power BI,7,2,0,0,0,0,PMP,157326
ML Engineer,Mid-level,2,Bachelor,Other,4,Energy,Enterprise (5000+),"San Francisco, CA",Go|GCP|Leadership|NLP|React|Linux|Kubernetes,7,9,0,0,1,0,AWS Certified,166339
Database Administrator,Junior,6,Associate,Computer Science,2.66,Consulting,Small (50-200),"Los Angeles, CA",Python|Scala|SQL|Leadership,4,6,0,1,0,0,AWS Certified,110220
Data Analyst,Junior,3,Bachelor,Cognitive Science,3.7,Healthcare,Small (50-200),"Chicago, IL",AWS|Deep Learning|JavaScript,3,4,0,0,1,0,None,82997
DevOps Engineer,Senior,6,Bachelor,Statistics,3.75,E-commerce,Enterprise (5000+),"Boston, MA",CI/CD|Node.js|C++|Scala|Python|SQL|Scrum|R,8,0,0,1,0,1,Data Science Certifications,174861
DevOps Engineer,Lead,11,Bachelor,Electrical Engineering,2.77,Finance,Medium (200-1000),"San Francisco, CA",Scala|Node.js|Go|Git|Spark|Python,6,5,0,2,0,0,Google Cloud Certified,210009
AI Researcher,Junior,10,PhD,Mechanical Engineering,3.35,Technology,Large (1000-5000),"Los Angeles, CA",Linux|React|Python|R|Leadership,5,9,0,2,0,0,None,179544
Backend Developer,Junior,7,Master,Business Administration,3.72,Healthcare,Enterprise (5000+),"Chicago, IL",Power BI|Agile|Scrum|CI/CD,4,1,9,2,0,1,None,156639
Database Administrator,Lead,12,Bachelor,Mathematics,2.57,Aerospace,Medium (200-1000),"Berlin, Germany",Hadoop|Communication|Machine Learning|Azure|React,5,3,0,1,0,0,None,168935
UI/UX Designer,Senior,4,Master,Statistics,3.32,Automotive,Enterprise (5000+),"London, UK",Git|PyTorch|Machine Learning|Python,4,8,0,2,0,1,Google Cloud Certified,169886
Network Engineer,Senior,5,Master,Mechanical Engineering,3.37,Government,Small (50-200),"Toronto, Canada",PyTorch|JavaScript|Azure|AWS|Kubernetes|Excel|Data Visualization|Node.js,8,0,0,0,1,0,AWS Certified,140757
Backend Developer,Lead,13,Bachelor,Other,2.95,Automotive,Large (1000-5000),"Austin, TX",TensorFlow|Git|JavaScript|Agile|CI/CD|R,6,3,0,1,1,0,AWS Certified,212594
Embedded Systems Engineer,Senior,9,PhD,Mathematics,4,Retail,Large (1000-5000),"New York, NY",Spark|Hadoop|Java|PyTorch|JavaScript|Python|Leadership,7,3,0,0,1,0,PMP,186930
Business Analyst,Senior,2,MBA,Business Administration,3.87,Pharmaceuticals,Large (1000-5000),Remote,Spark|Scala|TensorFlow|Scrum,4,2,0,2,0,0,CFA,184360
QA Engineer,Intern,8,Master,Statistics,3.06,Energy,Small (50-200),"Boston, MA",Agile|Docker|Node.js|C++|Hadoop|Git|React,7,7,0,0,1,0,CISSP,128196
Data Scientist,Mid-level,12,Master,Computer Science,4,Technology,Large (1000-5000),"New York, NY",Azure|SQL|JavaScript|Spark|PyTorch|Kubernetes|C++,7,6,0,1,0,0,Scrum Master,181679
AI Researcher,Intern,0,High School,Economics,2.95,Aerospace,Large (1000-5000),"London, UK",Java|Node.js|Deep Learning|Agile|Azure|Data Visualization|SQL|Tableau,8,0,0,0,1,0,Azure Certified,71795
Cloud Architect,Director,3,High School,Computer Science,3.85,Pharmaceuticals,Startup (<50),"Seattle, WA",Azure|Git|Tableau|TensorFlow|R,5,5,0,1,1,0,Scrum Master,204570
ML Engineer,Mid-level,2,Bachelor,Data Science,3.34,Telecommunications,Large (1000-5000),Remote,Azure|Docker|Leadership|Communication|C++|Kubernetes|Machine Learning,7,3,0,0,0,1,Scrum Master,124184
Frontend Developer,Mid-level,6,PhD,Information Technology,3.25,Healthcare,Medium (200-1000),"Austin, TX",Spark|Scala|SQL|TensorFlow|Data Visualization|C++,6,5,0,0,1,0,PMP,151483
Product Manager,Junior,15,Bachelor,Economics,3.01,Education,Enterprise (5000+),"Denver, CO",Python|Scrum|Azure|SQL|Git|Excel,6,0,0,2,1,0,Azure Certified,128650
Software Engineer,Junior,8,Master,Statistics,3.9,Manufacturing,Medium (200-1000),"Los Angeles, CA",Spark|Java|CI/CD|Communication|Machine Learning|Node.js,6,8,0,2,0,0,Data Science Certifications,141098
Product Manager,Staff,1,PhD,Information Technology,3.35,E-commerce,Large (1000-5000),"Denver, CO",JavaScript|Kubernetes|Node.js|NLP|Tableau|Linux,6,4,0,2,0,0,None,205574
Product Manager,Mid-level,5,PhD,Cognitive Science,3.51,Government,Large (1000-5000),"Seattle, WA",R|SQL|NLP,3,8,0,2,0,1,AWS Certified,147632
DevOps Engineer,Lead,8,Bachelor,Computer Science,2.6,Pharmaceuticals,Large (1000-5000),"Denver, CO",TensorFlow|Leadership|Machine Learning|Communication|AWS|GCP|Deep Learning,7,3,0,2,0,0,PMP,178237
Backend Developer,Lead,9,Master,Physics,3.34,Aerospace,Small (50-200),"Berlin, Germany",GCP|Git|Kubernetes|JavaScript|Data Visualization,5,6,0,1,0,0,None,159745
Database Administrator,Mid-level,6,Master,Mathematics,3.41,Finance,Small (50-200),Remote,Azure|Scala|C++|Spark,4,3,0,0,1,0,Azure Certified,139695
Cloud Architect,Staff,5,Master,Cognitive Science,3.28,Pharmaceuticals,Large (1000-5000),"Seattle, WA",Git|PyTorch|Scrum,3,9,0,0,1,0,Multiple Certs,221463
Network Engineer,Mid-level,3,Bachelor,Statistics,3.71,Finance,Startup (<50),"Bangalore, India",Tableau|Java|AWS|Deep Learning|R|JavaScript|Scala|Spark,8,5,0,1,0,0,Data Science Certifications,67340
Security Engineer,Junior,4,Bachelor,Data Science,3.31,Aerospace,Enterprise (5000+),"Atlanta, GA",R|Kubernetes|React|PyTorch|Agile|Power BI,6,2,0,2,0,1,None,124461
DevOps Engineer,Junior,5,Master,Data Science,3.22,Government,Large (1000-5000),"Toronto, Canada",Azure|Linux|React,3,0,0,2,1,0,None,97053
Cloud Architect,Mid-level,10,Bachelor,Mathematics,3.3,Energy,Startup (<50),"Los Angeles, CA",JavaScript|SQL|Linux,3,9,0,1,1,1,None,146384
Frontend Developer,Senior,5,Bachelor,Information Technology,4,Government,Large (1000-5000),"Denver, CO",Hadoop|R|Deep Learning|Java|Azure|React,6,1,0,2,0,1,None,144237
Embedded Systems Engineer,Lead,5,Bachelor,Other,3.16,Telecommunications,Enterprise (5000+),"Austin, TX",R|GCP|Agile|Git|Communication|Java|Spark|Data Visualization,8,6,0,3,1,1,Azure Certified,208638
Network Engineer,Lead,6,Associate,Information Technology,3.41,Pharmaceuticals,Startup (<50),"Austin, TX",AWS|GCP|CI/CD|Java|TensorFlow,5,9,0,1,1,1,Multiple Certs,169842
Database Administrator,Mid-level,5,MBA,Computer Science,3.12,Media,Startup (<50),"Toronto, Canada",Power BI|Python|Azure|Communication|Docker|PyTorch,6,2,0,1,1,0,AWS Certified,112402
Product Manager,Lead,5,MBA,Statistics,3.15,Healthcare,Medium (200-1000),"New York, NY",Linux|Hadoop|Spark|Communication|R|Docker|Python|Go,8,9,0,2,0,1,Multiple Certs,196313
UI/UX Designer,Mid-level,5,Master,Data Science,3.09,Technology,Medium (200-1000),Singapore,PyTorch|Power BI|Azure|TensorFlow|Data Visualization|Scrum|AWS,7,7,0,0,0,0,CFA,137858
Software Engineer,CTO/CXO,12,PhD,Other,2.79,Aerospace,Large (1000-5000),"San Francisco, CA",Communication|Go|Node.js|Java|Leadership|AWS|Azure|Data Visualization,8,8,0,1,1,0,Scrum Master,391124
Data Scientist,VP,6,Master,Cognitive Science,3.06,Automotive,Medium (200-1000),"Austin, TX",PyTorch|Hadoop|Excel|Docker|Spark|Node.js|Communication|NLP,8,3,0,1,1,0,Scrum Master,297335
Embedded Systems Engineer,Junior,14,Master,Information Technology,4,Technology,Large (1000-5000),"Atlanta, GA",Power BI|Azure|GCP|Git,4,2,0,2,1,1,None,167950
Data Analyst,Lead,8,MBA,Electrical Engineering,3.13,Healthcare,Large (1000-5000),"Denver, CO",Node.js|Hadoop|AWS|Scala,4,2,0,0,1,0,None,193262
Full Stack Developer,Director,4,Bachelor,Economics,4,Retail,Startup (<50),Singapore,R|JavaScript|Scala|TensorFlow|Agile,5,7,0,2,0,0,Data Science Certifications,200981
Security Engineer,Junior,5,Bachelor,Electrical Engineering,2.83,Media,Medium (200-1000),"New York, NY",Power BI|C++|R,3,1,0,0,1,0,AWS Certified,128476
Database Administrator,Junior,2,Master,Economics,3.12,Automotive,Small (50-200),Remote,Docker|Go|Java,3,6,0,0,1,1,None,104964
Backend Developer,Mid-level,13,Bachelor,Economics,3.35,Telecommunications,Large (1000-5000),Remote,Java|Spark|Data Visualization|React|TensorFlow,5,9,0,1,0,1,None,142564
Systems Analyst,Junior,2,Bachelor,Business Administration,3.04,Manufacturing,Large (1000-5000),Remote,Deep Learning|R|Spark|C++,4,6,0,1,0,0,AWS Certified,103033
Backend Developer,Staff,11,MBA,Physics,3.37,Automotive,Enterprise (5000+),"Chicago, IL",Scrum|JavaScript|Deep Learning,3,0,0,1,0,0,Scrum Master,223998
AI Researcher,Staff,25,PhD,Economics,4,Media,Enterprise (5000+),"Bangalore, India",C++|Machine Learning|Hadoop|React|Go|Java|NLP|PyTorch,8,0,0,0,0,0,Azure Certified,226887
Security Engineer,Director,13,Bachelor,Information Technology,2.33,Automotive,Enterprise (5000+),"Boston, MA",Linux|Tableau|Power BI|React|Python|R,6,6,0,2,0,0,Multiple Certs,254523
UI/UX Designer,Mid-level,16,Bachelor,Statistics,3.86,Technology,Startup (<50),"San Francisco, CA",Python|Excel|TensorFlow|JavaScript|Spark|Machine Learning|Scala|Communication,8,7,0,0,0,1,CISSP,161362
Cloud Architect,Junior,16,Bachelor,Business Administration,3.57,Consulting,Enterprise (5000+),"San Francisco, CA",SQL|Python|Power BI|Linux|Go|PyTorch|NLP|Machine Learning,8,1,0,2,1,1,None,184675
DevOps Engineer,Senior,11,Bachelor,Physics,2.92,Government,Enterprise (5000+),"Berlin, Germany",Node.js|Kubernetes|Hadoop|NLP|AWS|PyTorch|Linux,7,0,0,1,1,0,CFA,153790
Embedded Systems Engineer,Staff,35,MBA,Cognitive Science,3.56,Automotive,Enterprise (5000+),"Toronto, Canada",TensorFlow|SQL|Python|Linux|Scrum|AWS|Agile|PyTorch,8,9,8,1,0,0,Scrum Master,282604
Data Scientist,Lead,1,PhD,Electrical Engineering,4,Retail,Startup (<50),"Los Angeles, CA",Tableau|Agile|JavaScript|Scala|Power BI,5,6,0,2,0,0,None,154371
Data Scientist,CTO/CXO,4,Bachelor,Data Science,3.39,Finance,Large (1000-5000),Remote,Node.js|NLP|Tableau|Machine Learning|PyTorch|Java|Scala,7,4,0,1,0,1,None,357518
UI/UX Designer,Director,5,Master,Mechanical Engineering,3.8,Consulting,Enterprise (5000+),"Berlin, Germany",Agile|Excel|JavaScript|Git|Scala,5,2,0,1,0,1,AWS Certified,237394
Data Analyst,Senior,11,Associate,Mathematics,3.31,Retail,Small (50-200),"London, UK",Machine Learning|Kubernetes|Spark|SQL|Docker|Data Visualization|NLP,7,4,0,2,1,0,Google Cloud Certified,149617
Software Engineer,Intern,12,Bachelor,Data Science,3.98,Education,Large (1000-5000),"San Francisco, CA",R|Scrum|Leadership,3,6,0,2,0,0,Data Science Certifications,109964
Business Analyst,Intern,11,High School,Mathematics,3.22,Retail,Medium (200-1000),Singapore,AWS|Excel|Node.js|PyTorch|Data Visualization|R|Docker,7,6,0,1,0,1,PMP,85352
Database Administrator,Lead,9,Master,Statistics,3.24,Education,Small (50-200),"Berlin, Germany",Node.js|Git|Spark|SQL,4,2,0,1,0,0,AWS Certified,150288
Database Administrator,Director,5,Bachelor,Electrical Engineering,2.69,Finance,Medium (200-1000),"San Francisco, CA",React|JavaScript|NLP|GCP|Hadoop|Azure,6,0,0,0,0,1,AWS Certified,255375
Data Scientist,Senior,9,MBA,Mathematics,4,Government,Medium (200-1000),"Chicago, IL",React|Docker|Hadoop|Linux|SQL|Node.js|Azure|Data Visualization,8,1,0,2,1,1,Google Cloud Certified,158409
Mobile Developer,Staff,12,Master,Electrical Engineering,2.91,Finance,Enterprise (5000+),"Atlanta, GA",R|Spark|AWS|CI/CD|Machine Learning,5,6,0,1,1,0,Google Cloud Certified,223725
DevOps Engineer,Senior,9,PhD,Mathematics,3.88,Manufacturing,Large (1000-5000),"London, UK",R|Kubernetes|Machine Learning,3,9,0,2,0,0,Data Science Certifications,177975
Network Engineer,Junior,8,PhD,Data Science,3.24,Finance,Startup (<50),"Seattle, WA",Communication|TensorFlow|React|Git|Docker,5,0,2,1,1,1,None,168848
Data Analyst,Principal,6,Bachelor,Information Technology,2.92,Energy,Large (1000-5000),"Toronto, Canada",Scala|TensorFlow|Go|Tableau|Python|R,6,6,0,0,0,1,AWS Certified,184709
Data Scientist,Senior,8,Bachelor,Other,3.05,Energy,Startup (<50),"Atlanta, GA",Java|Node.js|Leadership|Communication|Excel|PyTorch,6,0,0,0,0,1,AWS Certified,129968
Data Scientist,Junior,7,Bachelor,Cognitive Science,3.87,Healthcare,Enterprise (5000+),"Berlin, Germany",Azure|Tableau|Go,3,9,0,2,1,0,Scrum Master,119739
Network Engineer,Principal,15,Bachelor,Computer Science,3.58,Aerospace,Startup (<50),"Bangalore, India",Go|TensorFlow|Communication|Node.js|AWS|Hadoop|GCP|Scrum,8,7,0,0,1,0,AWS Certified,158909
UI/UX Designer,Principal,34,Bachelor,Physics,3.37,Technology,Small (50-200),"Boston, MA",TensorFlow|Data Visualization|Tableau|Java|Go|PyTorch,6,9,0,0,0,1,AWS Certified,285733
Data Analyst,Senior,7,Master,Electrical Engineering,3.23,Government,Small (50-200),"Boston, MA",Go|AWS|Python|Tableau|Leadership,5,0,0,1,0,0,Data Science Certifications,146117
Full Stack Developer,Intern,15,PhD,Mathematics,3.44,Pharmaceuticals,Enterprise (5000+),Singapore,Kubernetes|PyTorch|Tableau|Agile,4,0,0,0,0,0,Scrum Master,140955
Data Scientist,Mid-level,2,Master,Mathematics,2.99,Automotive,Medium (200-1000),"Toronto, Canada",Leadership|TensorFlow|Deep Learning|Machine Learning|GCP,5,0,0,1,0,0,Scrum Master,108236
Data Scientist,Senior,12,Master,Mathematics,3.47,Healthcare,Small (50-200),"Berlin, Germany",Azure|Docker|Linux|Kubernetes,4,3,0,4,1,1,None,185696
ML Engineer,Mid-level,13,Bachelor,Physics,2.85,Media,Small (50-200),"Austin, TX",Linux|Power BI|NLP,3,3,0,2,0,0,Google Cloud Certified,119764
Security Engineer,Mid-level,16,Associate,Mathematics,3.96,Education,Medium (200-1000),"Bangalore, India",Node.js|Excel|Data Visualization|Machine Learning|Scrum|Scala,6,9,3,1,0,1,None,97721
Systems Analyst,Mid-level,13,Bachelor,Electrical Engineering,2.95,Technology,Large (1000-5000),"Berlin, Germany",Agile|Spark|React|Java|R|Linux|CI/CD|Go,8,8,0,4,1,0,None,157255
Mobile Developer,Senior,9,PhD,Other,3.43,Automotive,Large (1000-5000),"Seattle, WA",Git|Power BI|Hadoop|Scrum,4,6,13,0,1,0,Google Cloud Certified,230818
AI Researcher,Principal,3,Bachelor,Data Science,3.55,Pharmaceuticals,Large (1000-5000),"New York, NY",Go|Git|Agile|Machine Learning|Deep Learning|C++|Data Visualization|CI/CD,8,2,0,0,1,0,PMP,216957
Data Scientist,Principal,4,Bachelor,Information Technology,2.89,Government,Startup (<50),Remote,Agile|Leadership|Communication|JavaScript|R|React,6,1,0,2,1,0,PMP,160402
Full Stack Developer,Intern,14,Bachelor,Cognitive Science,2.93,Technology,Large (1000-5000),Remote,Scala|SQL|Machine Learning,3,9,0,0,1,1,Data Science Certifications,146324
DevOps Engineer,Intern,9,PhD,Other,3.02,Technology,Startup (<50),"Berlin, Germany",Python|Docker|Kubernetes|Hadoop|Deep Learning|PyTorch|Machine Learning|TensorFlow,8,7,0,1,1,1,Azure Certified,127431
AI Researcher,Junior,2,Bachelor,Mechanical Engineering,3.48,Finance,Large (1000-5000),"Chicago, IL",JavaScript|NLP|GCP|Communication,4,3,0,1,1,0,PMP,112667
Data Analyst,Senior,3,Bachelor,Statistics,3.51,Consulting,Small (50-200),"San Francisco, CA",Excel|PyTorch|Go|Kubernetes|Scala|Azure|Machine Learning,7,1,0,0,0,1,CFA,147760
AI Researcher,Staff,2,PhD,Business Administration,3.81,Technology,Enterprise (5000+),"Toronto, Canada",Scrum|C++|Linux,3,8,0,1,0,0,CISSP,223933
Embedded Systems Engineer,Mid-level,10,Master,Computer Science,3.49,Pharmaceuticals,Medium (200-1000),"London, UK",PyTorch|Docker|NLP|Leadership|GCP|TensorFlow,6,6,0,0,0,0,Google Cloud Certified,140422
Data Scientist,Senior,10,MBA,Information Technology,3.45,Aerospace,Enterprise (5000+),"Denver, CO",Tableau|Git|React|Python|TensorFlow|Hadoop|CI/CD|Linux,8,2,1,2,0,1,AWS Certified,189537
Systems Analyst,Junior,6,PhD,Electrical Engineering,3.38,Telecommunications,Enterprise (5000+),Singapore,Tableau|Node.js|TensorFlow,3,9,0,1,1,0,PMP,157228
Cloud Architect,Intern,20,MBA,Mathematics,3.18,Automotive,Medium (200-1000),"Toronto, Canada",Data Visualization|Docker|SQL|Agile,4,9,0,0,0,0,Scrum Master,130421
Full Stack Developer,Intern,6,PhD,Cognitive Science,3.03,Healthcare,Large (1000-5000),"Atlanta, GA",SQL|Scrum|Tableau|Python|JavaScript,5,8,0,3,0,0,AWS Certified,127178
Security Engineer,Lead,14,Master,Electrical Engineering,3.05,Government,Enterprise (5000+),"Chicago, IL",Communication|Scala|C++|Azure|Leadership,5,1,0,2,0,0,None,178654
Product Manager,Intern,13,Bachelor,Information Technology,3.72,Healthcare,Small (50-200),Remote,Data Visualization|Spark|Go|Java|Git|React|Leadership|Docker,8,1,0,1,0,0,None,108711
QA Engineer,Mid-level,13,Bachelor,Data Science,3.58,Government,Startup (<50),"Chicago, IL",Deep Learning|Azure|CI/CD|Kubernetes,4,0,0,0,0,0,CISSP,113227
Data Scientist,Lead,9,Master,Computer Science,3.36,Government,Medium (200-1000),"Austin, TX",Java|React|SQL|Git|Azure,5,2,0,2,0,0,AWS Certified,179467
QA Engineer,Lead,15,Bachelor,Physics,3.02,Consulting,Large (1000-5000),"Berlin, Germany",Node.js|R|Power BI,3,8,0,1,1,1,Google Cloud Certified,186962
Full Stack Developer,Junior,15,Bachelor,Computer Science,3.19,E-commerce,Medium (200-1000),"Toronto, Canada",SQL|Linux|C++|Excel|Hadoop|Data Visualization|Python|Go,8,3,0,2,0,0,PMP,135353
Database Administrator,Mid-level,3,Master,Cognitive Science,2.86,Education,Enterprise (5000+),"Berlin, Germany",SQL|Communication|R,3,2,0,1,0,1,None,85255
Data Analyst,Lead,1,Bachelor,Information Technology,3.1,Telecommunications,Medium (200-1000),"San Francisco, CA",Spark|Excel|Communication,3,8,11,2,0,0,CFA,194289
Cloud Architect,Senior,5,Bachelor,Electrical Engineering,3.07,Consulting,Large (1000-5000),"Toronto, Canada",R|Power BI|C++|Kubernetes|GCP|Scrum,6,8,0,2,1,0,CFA,169150
Product Manager,Senior,21,Master,Mathematics,3.04,Automotive,Startup (<50),Singapore,Python|AWS|Tableau|Azure|Power BI,5,5,0,3,0,1,CFA,208828
Backend Developer,Mid-level,1,Bachelor,Statistics,2.83,Consulting,Startup (<50),Singapore,CI/CD|Tableau|C++|Go|GCP,5,6,0,1,0,0,Scrum Master,97019
Mobile Developer,Intern,6,MBA,Mathematics,3.31,Government,Large (1000-5000),"Atlanta, GA",Excel|JavaScript|Docker,3,3,0,0,0,0,None,97760
Database Administrator,Mid-level,10,PhD,Data Science,3.37,Aerospace,Enterprise (5000+),"San Francisco, CA",Data Visualization|Go|React|CI/CD|Agile|Machine Learning|Tableau|SQL,8,0,0,1,0,1,Scrum Master,201903
